# x_m,y_m
-51.726215,208.929477
-51.605457,207.936885
-51.483216,206.944494
-51.359503,205.952289
-51.234328,204.960259
-51.107704,203.968404
-50.979644,202.976724
-50.850166,201.985254
-50.719278,200.993973
-50.586992,200.002867
-50.453320,199.011935
-50.318276,198.021179
-50.181876,197.030640
-50.044131,196.040291
-49.905050,195.050116
-49.764646,194.060115
-49.622932,193.070286
-49.479927,192.080682
-49.335639,191.091269
-49.190078,190.102026
-49.043256,189.112954
-48.895185,188.124050
-48.745889,187.135381
-48.595372,186.146900
-48.443644,185.158585
-48.290717,184.170435
-48.136604,183.182450
-47.981328,182.194706
-47.824895,181.207147
-47.667312,180.219748
-47.508593,179.232510
-47.348750,178.245430
-47.187810,177.258603
-47.025774,176.271955
-46.862651,175.285459
-46.698451,174.299113
-46.533187,173.312913
-46.366891,172.326989
-46.199555,171.341238
-46.031177,170.355627
-45.861761,169.370154
-45.691313,168.384819
-45.519866,167.399784
-45.347402,166.414920
-45.173920,165.430193
-44.999427,164.445602
-44.823927,163.461147
-44.647456,162.477001
-44.469996,161.493025
-44.291544,160.509186
-44.112106,159.525483
-43.931688,158.541918
-43.750327,157.558664
-43.568001,156.575577
-43.384710,155.592627
-43.200459,154.609814
-43.015254,153.627138
-42.829132,152.644774
-42.642073,151.662576
-42.454074,150.680515
-42.265142,149.698591
-42.075281,148.716805
-41.884531,147.735329
-41.692869,146.754017
-41.500294,145.772843
-41.306811,144.791806
-41.112427,143.810907
-40.917179,142.830315
-40.721044,141.849885
-40.524023,140.869593
-40.326121,139.889439
-40.127343,138.909424
-39.927727,137.929710
-39.727251,136.950155
-39.525914,135.970740
-39.323723,134.991464
-39.120682,134.012327
-38.916829,133.033483
-38.712141,132.054796
-38.506618,131.076250
-38.300268,130.097844
-38.093094,129.119579
-37.885133,128.141595
-37.676362,127.163767
-37.466783,126.186081
-37.256403,125.208536
-37.045226,124.231133
-36.833285,123.253999
-36.620560,122.277020
-36.407054,121.300183
-36.192773,120.323489
-35.977721,119.346938
-35.761929,118.370641
-35.545379,117.394499
-35.328075,116.418500
-35.110021,115.442644
-34.891223,114.466932
-34.671707,113.491460
-34.451460,112.516141
-34.230484,111.540966
-34.008784,110.565936
-33.786364,109.591051
-33.563248,108.616389
-33.339423,107.641880
-33.114893,106.667517
-32.889662,105.693300
-32.663734,104.719230
-32.437128,103.745367
-32.209837,102.771656
-31.981863,101.798092
-31.753213,100.824676
-31.523892,99.851408
-31.293914,98.878329
-31.063275,97.905400
-30.831981,96.932620
-30.600035,95.959988
-30.367442,94.987504
-30.134213,94.015192
-29.900349,93.043030
-29.665853,92.071016
-29.430731,91.099151
-29.194986,90.127433
-28.958627,89.155871
-28.721657,88.184457
-28.484080,87.213192
-28.245901,86.242075
-28.007125,85.271105
-27.767755,84.300274
-27.527798,83.329590
-27.287259,82.359054
-27.046143,81.388665
-26.804455,80.418423
-26.562194,79.448304
-26.319369,78.478329
-26.075987,77.508502
-25.832053,76.538821
-25.587571,75.569286
-25.342536,74.599858
-25.096963,73.630573
-24.850857,72.661433
-24.604222,71.692438
-24.357065,70.723587
-24.109375,69.754830
-23.861171,68.786213
-23.612459,67.817738
-23.363242,66.849407
-23.113526,65.881217
-22.863300,64.913108
-22.612583,63.945137
-22.361382,62.977305
-22.109701,62.009613
-21.857545,61.042059
-21.604903,60.074577
-21.351795,59.107229
-21.098229,58.140014
-20.844210,57.172933
-20.589745,56.205984
-20.334824,55.239106
-20.079471,54.272352
-19.823696,53.305721
-19.567507,52.339210
-19.310915,51.372814
-19.053921,50.406497
-18.796547,49.440286
-18.538811,48.474176
-18.280729,47.508162
-18.022315,46.542240
-17.763585,45.576393
-17.504558,44.610627
-17.245252,43.644937
-16.985684,42.679317
-16.725872,41.713764
-16.465833,40.748270
-16.205585,39.782833
-15.945146,38.817448
-15.684534,37.852109
-15.423766,36.886811
-15.162860,35.921553
-14.901831,34.956327
-14.640694,33.991130
-14.379466,33.025957
-14.118161,32.060804
-13.856794,31.095671
-13.595371,30.130552
-13.333899,29.165445
-13.072384,28.200350
-12.810831,27.235264
-12.549247,26.270189
-12.287633,25.305122
-12.025991,24.340062
-11.764323,23.375008
-11.502632,22.409959
-11.240920,21.444919
-10.979188,20.479884
-10.717437,19.514853
-10.455670,18.549826
-10.193887,17.584802
-9.932091,16.619785
-9.670284,15.654771
-9.408466,14.689758
-9.146638,13.724747
-8.884804,12.759737
-8.622965,11.794732
-8.361122,10.829727
-8.099276,9.864722
-7.837429,8.899716
-7.575583,7.934709
-7.313741,6.969705
-7.051902,6.004699
-6.790069,5.039691
-6.528243,4.074679
-6.266425,3.109664
-6.004619,2.144651
-5.742825,1.179633
-5.481044,0.214610
-5.219278,-0.750418
